id,name,ht
124154,Sasi Kumar Mukund,185.0
126555,Tung Lin Wu,188.0
126283,Yunseong Chung,178.0
111190,Zhizhen Zhang,193.0
126504,Andrea Pellegrino,185.0
207518,Lorenzo Musetti,185.0
206748,Giulio Zeppieri,183.0
126107,Michael Geerts,178.0
126106,Ryan Peniston,180.0
123920,Gregoire Jacq,180.0
133872,Enrico Dalla Valle,196.0
207797,Jonas Forejtek,183.0
200436,Zsombor Piros,180.0
126878,David Poljak,188.0
209506,Francesco Forti,188.0
206467,Federico Arnaboldi,185.0
126197,Orlando Luz,180.0
105928,Luca Margaroli,183.0
200713,Federico Iannaccone,183.0
200218,Mate Valkusz,183.0
200070,Kirill Kivattsev,193.0
122585,Andre Goransson,188.0
124040,Colin Sinclair,188.0
106288,Mathias Bourgue,188.0
105502,N Sriram Balaji,180.0
105850,Cheng Peng Hsieh,180.0
134120,Kuan Yi Lee,178.0
126337,Renta Tokuda,178.0
105454,Brydan Klein,183.0
106380,Gonzalo Villanueva,175.0
106352,Matias Franco Descotte,191.0
122669,Juan Pablo Varillas,185.0
145001,Evan Furness,173.0
122533,Nam Hoang Ly,175.0
207663,Nikolas Sanchez Izquierdo,185.0
200366,Olukayode Alafia Damina Ayeni,191.0
106227,Ji Sung Nam,183.0
105578,Cristian Rodriguez,180.0
123921,Calvin Hemery,191.0
200003,Jeremy Beale,193.0
117358,Harry Bourchier,185.0
106322,David Perez Sanz,180.0
207992,Cannon Kingsley,188.0
208527,Zane Khan,185.0
105349,Harri Heliovaara,188.0
126152,Ryan Shane,193.0
202385,Jenson Brooksby,188.0
200572,Nick Hardt,185.0
200217,Jacob Dunbar,183.0
132482,Liam Caruana,178.0
144797,Carl Soderlund,188.0
106261,Dennis Novikov,193.0
105262,Fernando Romboli,180.0
144869,Tomas Martin Etcheverry,196.0
144744,Kazuki Nishiwaki,178.0
126208,Yusuke Takahashi,170.0
126135,Jumpei Yamasaki,180.0
111459,Arjun Kadhe,185.0
111806,Fajing Sun,178.0
200677,Rio Noguchi,168.0
105339,Yan Bai,185.0
111442,Jordan Thompson,183.0
121264,Oscar Jose Gutierrez,170.0
144742,Michal Dembek,196.0
202227,Petr Nouza,193.0
201987,Masamichi Imamura,178.0
105559,Jonathan Eysseric,180.0
208029,Holger Rune,188.0
106164,Tomas Lipovsek Puches,183.0
144984,Artem Dubrivnyy,183.0
105181,Miljan Zekic,185.0
144923,Louis Wessels,198.0
202398,Michael Vrbensky,180.0
200346,Mats Rosenkranz,193.0
103926,Daniel Munoz de la Nava,178.0
125804,Brandon Walkin,188.0
200663,James Ibrahim,183.0
126573,Thomas Fancutt,188.0
208013,Dane Sweeny,170.0
106425,Blake Mott,180.0
209262,Tristan Schoolkate,183.0
134318,Cameron Green,188.0
132573,Luca Castelnuovo,185.0
200385,Dan Added,183.0
105697,Marco Bortolotti,173.0
132837,Luca Giacomini,170.0
133684,Hao Wu,191.0
127326,Ben Patael,188.0
144751,Rigele Te,188.0
111163,Vlad Victor Cornea,196.0
121497,Mircea Alexandru Jecan,180.0
200309,Marek Gengel,185.0
144935,Dalwinder Singh,180.0
200176,Manish Sureshkumar,180.0
144985,Ergi Kirkin,180.0
202328,Dhruv Sunish,170.0
200562,Anirudh Chandrasekar,180.0
207294,Roman Blokhin,191.0
126646,Tim Van Rijthoven,188.0
202122,Yuta Shimizu,163.0
134329,Blake Ellis,191.0
122495,Shintaro Imai,178.0
134376,Andrew Watson,193.0
106360,Connor Farren,183.0
207733,Jack Draper,193.0
207182,Emilio Nava,185.0
207680,Facundo Diaz Acosta,183.0
104802,Fabrice Martin,198.0
200640,Lucas Vuradin,173.0
200039,Matthew Christopher Romios,185.0
111452,James Frawley,183.0
208078,Tomas Farjat,188.0
202058,Thiago Agustin Tirante,185.0
200665,Yuta Kawahashi,175.0
133291,Ryota Tanuma,180.0
206923,Shinji Hazawa,175.0
200647,Sho Shimabukuro,180.0
207383,Taisei Ichikawa,180.0
200661,Yuki Mochizuki,173.0
200247,Alexandar Lazarov,191.0
105621,Min Kyu Song,183.0
200059,Yibing Wu,183.0
120798,Hans Hach Verdugo,183.0
207993,Justin Boulais,183.0
200233,Nicaise Muamba,185.0
200031,Lucas Catarina,185.0
200614,Mislav Bosnjak,196.0
200466,Alexander Crnokrak,191.0
111569,Gage Brymer,185.0
106390,Matteo Donati,185.0
144890,Dimitriy Voronin,173.0
207608,Timofey Skatov,175.0
105589,Gerald Melzer,188.0
206703,Paul Jubb,180.0
132310,Tiago Cacao,185.0
105001,Mao Xin Gong,178.0
200666,Jie Cui,183.0
126964,Vitaliy Sachko,188.0
126203,Taylor Fritz,196.0
144682,Kaito Uesugi,180.0
104822,N Vijay Sundar Prashanth,178.0
106378,Kyle Edmund,188.0
125825,Matias Zukas,183.0
106252,Joao Pedro Sorgi,188.0
126533,Alvaro Lopez San Martin,178.0
206447,Daniel Batista,183.0
126144,Scott Duncan,175.0
111197,Jonathan Mridha,183.0
123854,Luke Johnson,183.0
126590,Karol Drzewiecki,191.0
106223,Aleksandre Metreveli,183.0
126623,Alexander Erler,193.0
208389,James Trotter,183.0
131999,Kyle Seelig,175.0
207649,Savriyan Danilov,188.0
134068,Vadym Ursu,183.0
202261,Otto Virtanen,193.0
132686,Nuno Borges,185.0
208279,Alejandro Moro Canas,183.0
111436,Nick Chappell,178.0
207181,Govind Nanda,178.0
126174,Youssef Hossam,178.0
132054,Nathan Ponwith,188.0
126610,Matteo Berrettini,196.0
208143,Garrett Johns,180.0
200610,Oliver Crawford,180.0
207411,Jesper De Jong,180.0
101647,Byron Black,175.0
102158,Patrick Rafter,185.0
101889,Todd Woodbridge,178.0
102539,Bohdan Ulihrach,188.0
102401,Scott Draper,178.0
101185,Mark Woodforde,188.0
101404,Thomas Muster,180.0
101793,Jim Courier,185.0
101843,Sergi Bruguera,188.0
101434,Petr Korda,190.0
102450,Tim Henman,185.0
101265,Patrick McEnroe,183.0
101723,Magnus Larsson,193.0
102701,Marcelo Rios,175.0
101964,Goran Ivanisevic,193.0
102610,Albert Costa,180.0
101235,Paul Haarhuis,188.0
101948,Pete Sampras,185.0
101507,Tomas Carbonell,178.0
102029,Filip Dewulf,190.0
101746,Renzo Furlan,175.0
101318,Javier Frana,185.0
101965,Wayne Ferreira,185.0
101820,Marc Rosset,201.0
101806,Marc Kevin Goellner,196.0
101589,Arnaud Boetsch,183.0
101613,Malivai Washington,180.0
102358,Thomas Enqvist,190.0
102374,Alex Corretja,180.0
101529,Michael Stich,193.0
102446,Andrei Medvedev,193.0
101191,Richey Reneberg,180.0
102021,Michael Chang,175.0
101601,Brett Steven,185.0
102257,Greg Rusedski,193.0
101733,Jan Siemerink,183.0
102843,Suwandi Suwandi,178.0
101444,Bonit Wiryawan,173.0
108585,Americo Venero Montes,175.0
101414,Boris Becker,190.0
101990,Richard Krajicek,196.0
101138,Pat Cash,183.0
101888,Daniel Vacek,190.0
101774,Todd Martin,198.0
101736,Andre Agassi,180.0
101611,Cedric Pioline,188.0
102419,Christophe Van Garsse,185.0
101797,Jacco Eltingh,188.0
100431,Mansour Bahrami,178.0
102882,Mark Philippoussis,196.0
102854,Sjeng Schalken,193.0
102301,Sebastien Leblanc,193.0
103066,Mark Nielsen,185.0
102131,Alistair Hunt,190.0
100682,Ernie Fernandez,190.0
102145,Francisco Cabello,190.0
101475,Carlos Costa,183.0
101510,Henrik Holm,183.0
102247,Andrea Gaudenzi,183.0
102338,Yevgeny Kafelnikov,190.0
101630,Clement Ngoran,178.0
103077,Konstantinos Economidis,188.0
102395,Ville Liukko,173.0
101484,Vladimir Gabrichidze,175.0
102800,Nenad Zimonjic,190.0
102107,Jan Frode Andersen,190.0
101263,Luke Jensen,190.0
103216,Clemens Trimmel,185.0
102910,Salvador Navarro,180.0
102765,Nicolas Escude,185.0
103114,Martin Lee,180.0
103239,Marcus Sarstrand,183.0
100943,Girts Dzelde,173.0
102875,Luke Smith,188.0
101823,Gerald Mandl,190.0
103344,Ivan Ljubicic,193.0
102106,Davide Sanguinetti,188.0
102215,Joshua Eagle,183.0
101812,Raviv Weidenfeld,188.0
102911,Andrei Stoliarov,178.0
102903,Eyal Erlich,183.0
102494,Tomas Behrend,193.0
103264,Mariano Puerta,180.0
105472,Nils Langer,193.0
105783,Chase Buchanan,193.0
104117,Giovanni Lapentti,193.0
104262,Flavio Cipolla,173.0
104813,Grega Zemlja,183.0
104095,David Guez,185.0
104592,Ilija Bozoljac,193.0
105586,Alexandar Lazov,183.0
105085,Artem Smirnov,188.0
111577,Jared Donaldson,188.0
105254,Nikola Mektic,183.0
103902,Jan Mertl,190.0
105836,Jules Marie,185.0
104676,Andreas Beck,190.0
105070,Hans Podlipnik Castillo,183.0
103105,Ruben Ramirez Hidalgo,183.0
104851,Gianluca Naso,193.0
105099,Antonio Veic,180.0
105120,Andres Molteni,180.0
104738,Caio Zampieri,183.0
104251,Ti Chen,183.0
104007,Andre Ghem,193.0
103843,Marco Chiudinelli,185.0
105098,Alexandre Sidorenko,185.0
105026,Takuto Niki,183.0
105881,Matthew Barton,191.0
105336,Nicolas Meister,180.0
106225,Andrew Whittington,188.0
111508,Juan Ignacio Galarza,183.0
111575,Karen Khachanov,198.0
103594,Oliver Marach,185.0
105542,Bastian Trinker,191.0
104783,Mikhail Ledovskikh,188.0
105270,Maxime Teixeira,188.0
106421,Daniil Medvedev,198.0
103665,Ryan Haviland,188.0
105281,Eric Quigley,185.0
102864,Frank Moser,193.0
103429,Peter Luczak,183.0
106035,Isak Arvidsson,188.0
200096,Dragos Nicolae Madaras,191.0
110647,Filip Bergevi,185.0
106358,Miki Jankovic,180.0
104667,Philipp Oswald,201.0
105591,Matt Reid,183.0
105080,Miloslav Mecir Jr,190.0
105030,Michael Venus,191.0
105786,Tom Schonenberg,185.0
106333,Julien Cagnina,183.0
106044,Nicolas Kicker,178.0
105116,Dusan Lojda,188.0
126207,Frances Tiafoe,188.0
105932,Nikoloz Basilashvili,185.0
103722,Florent Serra,180.0
105781,Andrei Vasilevski,185.0
105029,Sergey Betov,185.0
104644,Riccardo Ghedin,188.0
104944,Niels Desein,190.0
105917,Gianni Mina,185.0
117357,Omar Jasika,183.0
105286,Greg Jones,190.0
120401,Tucker Vorster,196.0
106093,Benjamin Mitchell,183.0
105427,Milos Sekulic,178.0
105958,Richard Muzaev,178.0
105331,Petru Alexandru Luncanu,185.0
103863,Mikhail Elgin,183.0
105868,Wilson Leite,178.0
103977,Nicholas Monroe,178.0
105318,Thomas Schoorel,203.0
105066,Grzegorz Panfil,183.0
104677,Artem Sitak,185.0
105651,Daniel Smethurst,188.0
110686,Finn Tearney,183.0
105579,Kittipong Wachiramanowong,183.0
117352,Oliver Anderson,175.0
105072,Sanam Singh,173.0
103841,Julio Peralta,188.0
105160,Guillermo Duran,178.0
105100,Edward Corrie,183.0
104639,Wayne Odesnik,180.0
104976,Ryan Sweeting,196.0
104398,Andre Begemann,188.0
200336,Trent Bryde,183.0
105095,Evgeny Korolev,185.0
103780,Eric Butorac,190.0
103657,Ivo Klec,183.0
105547,Dean Obrien,178.0
105334,Luis David Martinez,178.0
110774,Marcelo Zormann Da Silva,180.0
104550,Ricardo Hocevar,180.0
105700,Jose Pereira,180.0
105888,Toni Androic,168.0
104690,Divij Sharan,183.0
104003,Victor Crivoi,185.0
104415,Colin Fleming,188.0
105826,Alejandro Gomez Gb42,188.0
104113,Carlos Salamanca,196.0
104589,Chris Guccione,201.0
126473,Aljaz Radinski,188.0
106167,Joris De Loore,191.0
105071,Jean Yves Aubone,180.0
105245,Fabiano De Paula,178.0
105229,Philip Bester,188.0
126774,Stefanos Tsitsipas,193.0
105233,Jeevan Nedunchezhiyan,173.0
104986,Vishnu Vardhan,188.0
103540,Johan Brunstrom,193.0
105558,Guillaume Rufin,188.0
105014,Antal Van Der Duim,185.0
105638,Daniel Cox,170.0
105650,Marcus Willis,191.0
122536,Juan Pablo Paz,173.0
106162,Franco Agamenone,191.0
105528,Alexander Ward,185.0
105508,Vasile Antonescu,183.0
104235,Matwe Middelkoop,191.0
104082,Hiroki Kondo,178.0
100502,Vincent Van Patten,180.0
100564,Cary Stansbury,196.0
100415,Michael Grant,178.0
100372,Trey Waltke,173.0
100393,Marcos Hocevar,185.0
100492,John Austin,193.0
100409,Randy Crawford,188.0
100585,Van Winitsky,185.0
100461,Billy Martin,178.0
100430,David Carter,183.0
100250,Woody Blocher,173.0
100319,Rick Fagel,180.0
100446,John Sadri,188.0
100529,Kevin Curren,185.0
100474,Chris Lewis,180.0
100726,Greg Whitecross,185.0
100485,Tsuyoshi Fukui,170.0
100135,Onny Parun,188.0
100605,Charlie Fancutt,178.0
100285,Rod Frawley,185.0
109771,Jairo Velasco,173.0
100640,Stefan Simonsson,175.0
100512,Robert Reininger,185.0
100090,Dick Crealy,191.0
100201,Syd Ball,188.0
100468,Dominique Bedel,185.0
100314,Bernard Fritz,173.0
100453,Jose Luis Damiani,185.0
100203,Phil Dent,183.0
100233,Ricardo Cano,170.0
100273,Kim Warwick,183.0
100297,Corrado Barazzutti,178.0
100821,Hans Simonsson,178.0
100536,Fernando Luna,175.0
100438,Carlos Gattiker,175.0
100443,Christophe Freyss,183.0
100274,Eric Deblicker,178.0
100367,Belus Prajoux,170.0
100477,Gianni Ocleppo,183.0
100504,Jerome Vanier,175.0
100215,Fred Mcnair,183.0
100459,Tracy Delatte,178.0
100294,Rejean Genois,175.0
100368,Haroon Ismail,178.0
100764,Gabriel Urpi,173.0
100483,Christophe Casa,178.0
100653,Andres Gomez,193.0
100450,Leo Palin,178.0
100630,Gustavo Guerrero,180.0
100160,Georges Goven,173.0
100179,Karl Meiler,178.0
100221,Carlos Kirmayr,173.0
100308,Robert Trogolo,180.0
100496,Charles Buzz Strode,183.0
100574,Peter Rennert,185.0
100611,Mel Purcell,178.0
100499,Chris Mayotte,186.0
100163,Tom Leonard,175.0
100243,Steve Krulevitz,175.0
100445,Steve Denton,188.0
100562,Tom Cain,185.0
100202,George Amaya,173.0
100353,Bruce Kleege,190.0
100281,Sashi Menon,180.0
100231,Erik Van Dillen,183.0
100313,Keith Richardson,185.0
100546,Eric Fromm,178.0
100475,Matt Mitchell,180.0
100467,Mark Turpin,183.0
100447,Juan Nunez,190.0
100326,Russell Simpson,188.0
100673,Robbie Venter,180.0
100592,Robert Vant Hof,193.0
100493,Eric Sherbeck,193.0
100517,Matt Doyle,193.0
100324,John Whitlinger,180.0
100519,Scott Mccain,180.0
100406,Greg Halder,188.0
100398,Julio Goes,180.0
100652,Cassio Motta,180.0
100535,Tony Giammalva,190.0
100323,Givaldo Barbosa,183.0
100292,Alvaro Fillol,178.0
100240,Joao Soares,185.0
100460,Jose Lopez Maeso,173.0
100548,Ivan Kley,183.0
100769,Mario Martinez,170.0
100667,Per Hjertquist,183.0
100440,Eddie Edwards,190.0
100394,Angel Gimenez,163.0
100185,Patrick Proisy,180.0
100481,Roberto Vizcaino,178.0
100062,Francois Jauffret,180.0
100599,Bernard Boileau,185.0
100348,Gerard Toulon,185.0
100435,Regis Brunet,183.0
100369,Herve Gauvain,180.0
100375,John Hayes,193.0
100497,Markus Gunthardt,178.0
100518,Ricardo Acuna,175.0
100523,Erick Iskersky,180.0
100151,Karl Coombes,180.0
100356,Paul Mcnamee,178.0
100540,Drew Gitlin,178.0
100392,Richard Meyer,183.0
100270,Anand Amritraj,185.0
100378,David Schneider,185.0
100840,Mark Wooldridge,188.0
100663,Marcel Freeman,173.0
100855,Scott Davis,188.0
100448,Bruce Foxworth,180.0
100489,Larry Stefanki,178.0
100616,Andy Kohlberg,178.0
100802,Charles Honey,185.0
100520,Juan Farrow,180.0
100649,David Dowlen,178.0
111454,Li Tu,183.0
210506,Alex Michelsen,193.0
208882,Roman Andres Burruchaga,183.0
209279,Terence Atmane,193.0
200443,Adam Walton,183.0
210317,James Mccabe,188.0
202354,Matthew Dellavedova,191.0
209414,Luca Van Assche,178.0
200516,Patrick Kypson,188.0
207213,Duje Ajdukovic,188.0
209976,Dino Prizmic,188.0
207925,Flavio Cobolli,183.0
144973,Santiago Fa Rodriguez Taverna,191.0
208659,Giovanni Mpetshi Perricard,203.0
202320,Beibit Zhukayev,198.0
208021,Kyrian Jacquet,178.0
208859,Francesco Passaro,180.0
208278,Shintaro Mochizuki,175.0
126129,Billy Harris,193.0
209113,Gabriel Diallo,203.0
208004,Harold Mayot,180.0
210150,Jakub Mensik,193.0
209098,Hamad Medjedovic,188.0
209406,Abedallah Shelbayh,180.0
208134,Luca Nardi,185.0
200267,Zizou Bergs,185.0
210399,Edward Winter,178.0
208233,Mattia Bellucci,175.0
207681,Francisco Comesana,178.0
208010,Pablo Llamas Ruiz,188.0
207494,Dalibor Svrcina,178.0
200259,Ugo Blanchet,175.0
209405,Daniel Rincon,185.0
208169,Titouan Droguet,191.0
209260,Luciano Darderi,183.0
144870,Federico Agustin Gomez,191.0
102093,Martin Damm,203.0
208363,Mariano Navone,178.0
133430,Denis Shapovalov,185.0
208854,Aidan Mayo,183.0
207799,Matheus Pucinelli De Almeida,183.0
208014,Rinky Hijikata,178.0
209070,Arthur Cazaux,183.0
207130,Matias Soto,170.0
123961,Murkel Alejandro Dellien Velasco,193.0
209992,Juncheng Shang,180.0
111805,Seong Chan Hong,175.0
210319,Ethan Quinn,191.0
209409,Coleman Wong,191.0
200473,Valentin Vacherot,193.0
210262,Jaime Faria,188.0
144672,Duarte Vale,183.0
122554,David Jorda Sanchis,198.0
209263,Matteo Gigante,180.0
202260,Henri Squire,196.0
208361,Gustavo Heide,191.0
209209,Filip Misolic,180.0
208353,Francesco Maestrelli,196.0
202090,Adrian Andreev,175.0
207352,Bu Yunchaokete,185.0
208316,Valentin Royer,188.0
211902,Henry Searle,193.0
208144,Giles Hussey,185.0
200277,Charles Broom,178.0
210012,Henrique Rocha,180.0
210136,Mark Lajal,191.0
207785,George Loffhagen,188.0
209857,Leandro Riedi,191.0
209874,Maks Kasnikowski,180.0
208843,Jerome Kym,198.0
207985,Jacob Fearnley,183.0
208300,Omni Kumar,173.0
210530,Learner Tien,180.0
202290,Dhakshineswar Suresh,193.0
209147,Vilius Gaubas,178.0
210460,Nishesh Basavareddy,180.0
211663,Joao Fonseca,185.0
208118,Eliot Spizzirri,183.0
200318,Yu Hsiou Hsu,178.0
208230,Alibek Kachmazov,185.0
209038,Linang Xiao,173.0
211451,Gilles Arnaud Bailly,180.0
207704,Alex Marti Pujolras,185.0
200416,August Holmgren,188.0
210025,Branko Djuric,188.0
211727,Pavle Marinkov,188.0
206904,Gauthier Onclin,180.0
129911,Marat Sharipov,188.0
210382,Maximus Jones,185.0
207186,Arthur Weber,185.0
200273,Hady Habib,188.0
132052,Christian Langmo,191.0
207728,Moerani Bouzige,180.0
202334,Jesse Delaney,173.0
106254,Calum Puttergill,183.0
117359,Jake Delaney,185.0
202400,Alastair Gray,193.0
209385,Samuel Vincent Ruggeri,191.0
206750,Daniil Glinka,188.0
206325,Pedro Vives Marcos,178.0
210203,Pedro Rodenas,185.0
208293,Gonzalo Bueno,173.0
206307,Joao Lucas Reis Da Silva,178.0
207729,Tristan Boyer,188.0
208069,Max Houkes,188.0
127123,Mateus Alves,193.0
209903,Lukas Neumayer,183.0
138821,Timo Stodder,180.0
208071,Oleksii Krutykh,185.0
209254,Valerio Aboian,183.0
207535,Marlon Vankan,170.0
209226,Adolfo Daniel Vallejo,183.0
207736,Arklon Huertas Del Pino,183.0
200331,Leonardo Aboian,175.0
133820,Ignacio Monzon,173.0
209259,Arthur Fery,175.0
200216,Giovanni Fonio,183.0
208852,Stefanos Sakellaridis,196.0
209284,Elmer Moller,183.0
202420,Aidan Mchugh,180.0
202359,Marvin Moeller,178.0
134794,Alexis Gautier,198.0
207231,Mathys Erhard,188.0
144918,Edoardo Lavagno,185.0
202277,Damien Wenger,173.0
208269,Felix Gill,175.0
200255,Alexander Weis,188.0
202199,Carlos Sanchez Jover,173.0
210498,Gerard Campana Lee,183.0
111761,Benjamin Lock,198.0
132831,Giovanni Oradini,188.0
134389,Tim Handel,188.0
202342,Ryan Seggerman,193.0
211394,Patrick Brady,188.0
210370,James Tracy,180.0
208055,Ajeet Rai,188.0
208297,Maxwell Mckennon,193.0
209416,Juan Carlos Aguilar,168.0
209088,Quinn Vandecasteele,191.0
210486,Nicholas Godsick,185.0
131911,Lucas Poullain,175.0
209911,Guy Den Ouden,183.0
209080,Blaise Bicknell,191.0
210318,Andre Ilagan,173.0
210107,Bor Artnak,193.0
212216,Trevor Svajda,175.0
200075,Yshai Oliel,188.0
210044,Bruno Kuzuhara,175.0
210028,Ozan Baris,185.0
202126,Jaimee Floyd Angele,206.0
208223,Alvaro Guillen Meza,175.0
209920,Raphael Collignon,191.0
208049,Emilien Voisin,178.0
208147,Alexandre Aubriot,188.0
210436,Hayden Jones,175.0
210340,Philip Sekulic,191.0
144915,Mikalai Haliak,183.0
206921,Scott Jones,170.0
207998,Takuya Kumasaka,175.0
210705,Matt Hulme,191.0
210121,Kokoro Isomura,175.0
206735,Corey Gaal,188.0
132134,Mitchell Harper,175.0
135753,Patrick Maloney,193.0
209326,Murphy Cassone,188.0
206589,Gabi Adrian Boitan,185.0
208586,Joshua Sheehy,188.0
207776,William Grant,15.0
208186,Preston Brown,198.0
208518,Hazem Naw,183.0
208819,Max Hans Rehberg,183.0
210696,Alexander Blockx,191.0
110618,Elmar Ejupovic,193.0
210005,Kilian Feldbausch,191.0
208913,Juan Bautista Torres,178.0
209875,Alex Barrena,175.0
207803,Igor Gimenez,180.0
126183,Mariano Kestelboim,185.0
208874,Seita Watanabe,180.0
210553,Jacob Bradshaw,188.0
209889,Thomas Braithwaite,185.0
126216,Alexander Klintcharov,188.0
208158,Dominik Palan,191.0
208322,Eric Vanshelboim,188.0
123847,Bogdan Bobrov,185.0
210142,Olaf Pieczkowski,183.0
133794,S D Prajwal Dev,175.0
144748,Kris Van Wyk,185.0
207171,Hamish Stewart,193.0
200329,Remy Bertola,175.0
202346,Ben Jones,193.0
207760,Anton Matusevich,185.0
207239,Nikolay Vylegzhanin,178.0
207527,Buvaysar Gadamauri,183.0
210254,Adrien Gobat,175.0
202147,Florent Bax,185.0
207200,Cyril Vandermeersch,180.0
209131,Eliakim Coulibaly,183.0
206889,Clement Chidekh,180.0
206912,Stuart Parker,185.0
207669,Robert Strombachs,191.0
200270,Alex Knaff,193.0
207784,Harry Wendelken,178.0
210223,Leonardo Rossi,180.0
208189,Gianmarco Ferrari,191.0
210683,Peter Buldorini,183.0
126536,David Pichler,178.0
207129,Yanki Erel,178.0
209850,Robin Bertrand,178.0
207884,Arthur Bouquier,188.0
144681,Niki Kaliyanda Poonacha,191.0
210398,Gabriele Pennaforti,191.0
122474,Guy Orly Iradukunda,191.0
131910,Lucas Bouquet,185.0
208132,Noah Schachter,188.0
210408,Luca Fantini,178.0
200474,Ivan Denisov,180.0
208866,Leonid Sheyngezikht,188.0
202374,Christopher Bulus,183.0
210110,Alessandro Bellifemine,183.0
209997,Marcello Serafini,188.0
209518,Tibo Colson,196.0
144927,Siddharth Vishwakarma,191.0
207134,Fitriadi M Rifqi,175.0
202127,Clement Tabur,173.0
200297,Aziz Ouakaa,185.0
133082,Akram El Sallaly,175.0
105560,Kelsey Stevenson,183.0
207135,Jaycer Lyeons,180.0
210338,Arthur Gea,180.0
210178,Juan Carlos Prado Angelo,185.0
207815,Guido Ivan Justo,178.0
208046,Pedro Boscardin Dias,180.0
210686,Michael Agwi,193.0
207605,Jakub Paul,180.0
209916,Marko Topo,185.0
212288,Vincent Marysko,193.0
209860,Ignacio Buse,185.0
202106,Juan Bautista Otegui,191.0
202271,Lorenzo Joaquin Rodriguez,196.0
207831,Ignacio Antonio Becerra Otarola,170.0
210052,Nicolas Zanellato,168.0
206470,Cezar Cretu,188.0
207546,Pol Martin Tiffon,183.0
200622,Hernando Jose Escurra Isnardi,183.0
138485,Conner Huertas Del Pino,188.0
134276,Jacob Brumm,180.0
210202,Rodrigo Pacheco Mendez,188.0
207834,Juan Alejandro Hernandez Serrano,175.0
206573,Trey Hilderbrand,196.0
200374,Nicolas Alvarez Varona,188.0
209128,Diego Augusto Barreto Sanchez,183.0
210120,Gabriel Debru,193.0
212063,Matej Dodig,188.0
208104,Andrea Picchione,183.0
133997,Sergi Perez Contri,175.0
210557,Petr Brunclik,188.0
211611,Mark Wallner,198.0
126627,Johan Nikles,173.0
200748,Andres Andrade,180.0
134087,Johannes Ingildsen,15.0
207732,Miguel Damas,208.0
202075,Adria Soriano Barrera,191.0
200462,Andrea Guerrieri,180.0
202197,Carlos Gimeno Valero,191.0
144907,Adrian Oetzbach,185.0
210200,Yanaki Milev,180.0
207595,Mateo Barreiros Reyes,178.0
126711,Gabriel Roveri Sidney,185.0
208063,Paulo Andre Saraiva Dos Santos,180.0
208364,Franco Roncadelli,185.0
200321,San Hui Sin,178.0
134472,Antoine Bellier,196.0
208485,Kiranpal Pannu,185.0
210017,Daniel Merida Aguilar,188.0
210744,Kaylan Bigun,183.0
210053,Luka Mikrut,188.0
209890,Mili Poljicak,185.0
106264,Karue Sell,183.0
209330,Bautista Vilicich,180.0
210218,Bruno Fernandez,185.0
212272,Nikos Lehmann,185.0
208262,Alejo Lorenzo Lingua Lavallen,175.0
202378,Ignacio Carou,178.0
208613,Ezequiel Monferrer,170.0
209402,Ezequiel Simonit,175.0
210182,Mateo Del Pino,173.0
210181,Tobias Franco,178.0
126581,Juan Sebastian Osorio,188.0
212082,Joel Schwaerzler,188.0
210098,Victor Lilov,183.0
202305,Franco Ribero,188.0
206556,Lautaro Agustin Falabella,175.0
202183,Gabriel Decamps,193.0
212193,Alexander Stater,13.0
209865,Peter Benjamin Privara,188.0
125806,Dominik Kellovsky,183.0
200541,Filip Duda,183.0
210668,Massimo Giunta,191.0
209182,Toby Alex Kodat,178.0
210377,Luciano Emanuel Ambrogi,188.0
207686,Alexander Shevchenko,185.0
210042,Gabriele Piraino,188.0
211768,Manas Dhamne,188.0
212021,Martin Landaluce,191.0
209322,Martin Krumich,188.0
208871,Takeru Yuzuki,196.0
202168,Ye Cong Mo,183.0
202113,Hikaru Shiraishi,168.0
144730,Tomohiro Masabayashi,170.0
209950,Arthur Fils,185.0
208286,Matteo Arnaldi,185.0
210167,Tom Gentzsch,191.0
212309,Diego Dedura Palomero,178.0
211594,Luca Wiedenmann,178.0
126762,Aleksandre Bakshi,180.0
207987,Ryuki Matsuda,157.0
209951,Petr Bar Biryukov,196.0
210409,Pavlos Tsitsipas,196.0
208876,Egor Agafonov,188.0
210250,Erik Arutiunian,191.0
210265,Aleksandr Lobanov,191.0
207484,Neil Oberleitner,193.0
208343,Andrew Paulson,191.0
202146,Luka Pavlovic,196.0
144970,Constantin Bittoun Kouzmine,178.0
210295,Cooper Williams,191.0
211346,Andres Martin,183.0
208117,Adam Neff,183.0
208051,Axel Nefve,193.0
211322,Lasse Poertner,196.0
209887,Liam Gavrielides,188.0
209898,Dali Blanch,185.0
208006,Rafael Tosetto,178.0
208099,Santiago De La Fuente,175.0
209863,Leo Borg,183.0
209251,Stefan Popovic,178.0
209931,Lukas Pokorny,191.0
210558,Hynek Barton,183.0
106327,Harrison Adams,183.0
209163,Emile Hudd,193.0
209957,Jack Pinnington Jones,180.0
208502,Dominic Stricker,183.0
210220,Edas Butvilas,191.0
207996,Siddhant Banthia,180.0
212077,Lorenzo Carboni,168.0
202345,Arvid Nordquist,185.0
202124,Kosuke Ogura,170.0
210214,Joao Eduardo Schiessl,180.0
209936,Lorenzo Claverie,196.0
208386,Matt Kuhar,178.0
208457,Radu Mihai Papoe,183.0
207502,Stefan Palosi,180.0
200550,Vladyslav Orlov,188.0
202150,Dan Alexandru Tomescu,183.0
